pagination,pagination-href,body,Stars
"19","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Great phone for the price. Could use a better speaker. Other than that good phone!","3.0 out of 5 stars"
"10","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&sortBy=recent","I recommend that you research the review first, Google it..  I wish I had done that before. I think the people who are  commenting on this phone just received it.. But they should wait at least a month or so before rating it.. The camera is great, everything else is terrible.. Firstly the flashlight and the camera flash just stop working  whenever I try to reset the camera to see if that would help it jump right back to the home screen.. It jump back to the home screen when am in my gallery, messages & everywhere.. I cannot store picture, music  on my SD card everything is stored on the phone & that make the phone move extremely slow. If I unstalled an app the space on the phone is not freed.. Sometimes am in the middle of doing something & it shut right off.. Also it keep replacing the wallpape i put up with the wallpaper it came with.","1.0 out of 5 stars"
"31","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","in very happy with my new phone the only thing is that the proximity sensor does not work ive been seen a lot of people saying the same thing. since my old phone dint have a proximity sensor im accustom to locking the phone before putting it in my ear but it would have been nice to have it  working for the screen to wake up when finishing the call but o well its a minor issue that i really dont mind a lot so POCKET MODE does work also.","4.0 out of 5 stars"
"94","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&sortBy=recent","at first glance, a very good phone, I can not say much, just got comfortable, big screen, good resolution, really quickly opens the page, the speed at height, thanks to Amazon.","5.0 out of 5 stars"
"94","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&sortBy=recent","I don't believe it! Very fast phone. Quality also very good. In hands sitting like 300$ price phone. Materials soo good. I compare with ASUS ZenFone 2 Laser (199$) - this phone much better. Software clean. Only 2-3 bloatware programs but you can easy uninstall without any problems. Screen have outstanding quality. Bright and colorful. Resolution perfect. I think this is one of the best phone in this price group. Recommend for everybody.","5.0 out of 5 stars"
"33","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&sortBy=recent","Good phone for the price range as i got it for $99. But at times faced few connectivity issues. Overall meets the requirement but expect a marshmallow update as promised by BLU which will be a great addon","4.0 out of 5 stars"
"93","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&sortBy=recent","Bad touch with a lot of bugs and hanging","2.0 out of 5 stars"
"26","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&sortBy=recent","I purchased this phone for my wife because she has been using my old Galaxy S2 for several years now.  I read some reviews and saw that it was on sale, so I decided to give it a whirl.  She's not a phone power user, so a phone with high specs was not necessary.  We received the phone a few weeks ago.  At first I was concerned because the back cover just felt too plastic and flimsy to me.  I powered it up and started setting the phone up for her and instantly knew that I had gotten my money's worth.  This thing is terrific!  I may even get one for myself!","5.0 out of 5 stars"
"31","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","It's a feature rich device, is quick and snappy the most bang for your buck. However the battery life is a bit on the down side for a power user. Charging time is average as one would expect with a 2900mAh battery. Its very slim and sleek. The headset and charger are not really great quality will get damaged easily, also the included screen protector is a bit smaller than the face of the device. It makes applying it a bit difficult, since it does not line up exactly.The included wallet case is superb though, allows immediate functionality from the window (answer, end calls and toggle through music) and has the sleep and wake feature. Camera (Front is 5MP and with flash, selfie's are awesome) (Rear is 13MP and really comparable to the huge brands). A great buy and I would definitely recommend since this is the 4th BLU that I have purchased. They are getting better and better.","4.0 out of 5 stars"
"36","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&sortBy=recent","Update : Stopped working after a week  :(  I called Amazon customer support for replacement phone.

I bought this phone for my office since I didnt want to spend a lot of money for an office phone. For personal use I have an Iphone 6s. It has lots of features and great battery life. Screen is very crisp and bright. Its a steal for 99 dollars. Go get it !","1.0 out of 5 stars"
"79","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&sortBy=recent","I can't believe that I own a phone as bad ass as this one for 150$

I was skeptical that it would be junk considering the price. But i did a ton of research and everything for a budget phone pointed towards this.

I'm an avid tech nerd, and use the s*** out of my device. So many apps and widgets all over the place and it doesn't seem to slow down the device at all. I've yet to find one thing about this phone that I don't like.

I'm happy to own it. For the price especially.","5.0 out of 5 stars"
"30","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&sortBy=recent","I can't find a reason not to like this phone!  Prob the best phone I've had in the last 3 years!","5.0 out of 5 stars"
"2","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","Looks good. Battery doesn't last as long as expected. But for the money, it's a good value.","4.0 out of 5 stars"
"109","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109&sortBy=recent","Excellent phone. Wonderful display, fast performance, good battery life. It is really the king of budget phones.","5.0 out of 5 stars"
"18","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","Not as fast as you would think for having an octacore processor.","3.0 out of 5 stars"
"61","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&sortBy=recent","Great phone","4.0 out of 5 stars"
"71","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&sortBy=recent","i got my phone the other day and i am impressed with it. It came on time and the screen looks amazing and the gorilla glass is a nice touch to it. The screen is very vibrant and the colors look really great. its looks like the screen is an amoled display but its not. the case it comes with is nice looking but my only complaint with that is when the cover is closed it dont go all the way to the side of the phone prolly bc of the pu leather and the way the increase is but all in all its a nice case. the downfall i have on the phone is YES the screen is very sensitive to the touch. when i am txting and i goto the mojis and i scroll through it everytime i lift my finger then back onto the screen to scroll down again it puts that moji in the text line...so yes very sensitive. To bad that i cant use it as my daily phone because my area dont have much of any coverage in my area with T-mobile or At&t so im screwed on that and i didnt know that till i activated my phone with service. It would go in and out of service alot and had to shut the phone off to reboot the system to gain service again. Ill be using it soon though due to me moving out of this area anyways. Its worth for what the price is on the phone. The camera is pretty good. Its not the greatest but its does take some good pics for it being 13megapixels. i love the 5.2 inch display on it. i also have the Blu Dash M 5.0 and the life one x beats the other phone by far.","5.0 out of 5 stars"
"42","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&sortBy=recent","It overheats so bad (on any usb cable or charger) that i am affraid it is going to catch fire","1.0 out of 5 stars"
"26","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&sortBy=recent","Overall package's tactility feels as the price would suggest, but this is a strong performer in it's class. There are newcomers to the price range though and I would suggest that you'd do you research before pulling the trigger.","4.0 out of 5 stars"
"20","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","This really is an attractive phone. Performance is acceptable, and the display is beautiful. Really solid battery life, wireless and cell performance. However, there are s couple flaws that resulted in me returning this phone.
1. A hissing, static noise when I connected to my car's audio input using the headphone style cord. No other phones have ever done this.
2. Data in a couple different apps would be lost between sessions. Particularly my podcasts, which was obnoxious. However my Play Music downloads disappeared (18 GB) and had to be downloaded a second time.
3. Really poor update support. Blu said marshmallow would be available end of March. Still nothing as of 4/29.","2.0 out of 5 stars"
"39","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","This phone is really good with specs design and overall performance camera is amazing true to its name best budget phone you can get only probably was the shipping took awhile and past my house twice!! Which was crazy but amazing product","5.0 out of 5 stars"
"31","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","This is a great phone... its fast, roomy, runs for days without a reboot... rarely lags, and has plenty of room for my apps, and the screen is bright and vibrant.  I use it with MetroPCS without any problems.

2 gripes... battery life is just OK and you cant swap out the batteries... so thats kind of a drag.
Also, I've yet to find a workable root method for this phone so thats kind of a bummer.
But an awesome phone for the price and I would totally buy it again/","5.0 out of 5 stars"
"22","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&sortBy=recent","This phone has a lot to offer for the price. However I am going to have to return it as I have some problems with it that are rendering it unusable for me.

The AUX has something wrong with it. With headphones and speakers it's fine, but when it's plugged into bigger speakers like my car stereo there is a loud static noise constantly buzzing in the background and lower/heavier sounds get distorted and poppy like a damaged record. Piano for example sounds like S***. No other device I have used with my car stereo has had this problem so it's definitely something to do with the device itself. It's not just a faulty phone either, I exchanged it and it still doesn't work. It's subtle most of the time and I could live with it but...

Time to talk about the battery. The life itself is good. But the charge time? Awful.. I'm not asking for the supercharge 20 minutes from 0 to full like the top of the line phones. But 2 hours for 50%? That was out of the box. I've been using it for about a week now and been downloading more apps and stuff is downloading over WiFi while its charging so its actually LOSING battery while its charging. About 1% per minute... I had to power it off as it was just going to die anyway.

It could be a great phone. But these two problems are making it unusable for me. Maybe somebody who does less on their phone will find a better use for it but since they're being more and more a part of human lifestyle this is unacceptable =/","2.0 out of 5 stars"
"21","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","It was great for a month or so then began running Hot!! Battery too short lived...","2.0 out of 5 stars"
"","","My husband has a Blue Life and is pleased with his. When my MotoX had an untimely accident, I ordered a Blu Life. Pro: Nice screen, decent camera, fast. Con: Blu tooth cut in and out, text program is third rate, unable to send to multiple recipents or send attachments","1.0 out of 5 stars"
"95","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&sortBy=recent","Far exceeded expectations. I was changing platforms back to an Android and didn't want to get locked in by AT&T so hunted for a decent unlocked phone. I even considered refurb. My only complaints is the apparent lack of image stabilization in the camera (or it is just not as good as others), and the fairly cheesy portfolio case it comes with (grandma might like it). Other than that, it is a very solid phone capable. The non-replaceable battery will annoy some people, but it easily gets me through a full day with bluetooth running (vivosmart)> I only wish I would have got it during the $99 sale. The pending Vivo 5 is supposed to be about $50 more and may be worth waiting for if your in the market. $150 is easier to part with than getting locked in by AT&T and ending up paying $450 for a phone I want to replace in 2 years.

Losing a star
-5 months into 2016 and that promise of marshmallow in early 2016 is fading fast. Sales talk..
-they are absolute silent on their facebook pages and other outlets other than pushing more product. Miami HQ? That is hard to believe
-the camera quality is probably the biggest let down. Images lack sharp details, motion blur is a constant issue.

To some extent I got what I paid for, a cheap unlocked Android phone. I wouldn't buy again and don't see myself buying a BLU product in the future.","3.0 out of 5 stars"
"87","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&sortBy=recent","Not enough options in the setting menu.","4.0 out of 5 stars"
"48","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&sortBy=recent","Best phone I have ever had... It's been 3 month since I purchased it and I'm amazed of what I learn about this phone and what it can. Thanks blu.","5.0 out of 5 stars"
"118","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_118?ie=UTF8&pageNumber=118&sortBy=recent","amazing phone for $99 fast great screen best selfie camera ever. i bought this for my daughter and i have an s6 and im im impressed","5.0 out of 5 stars"
"74","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&sortBy=recent","Phone charge ok first time. Second time charged to 70%. Third time to 45%. It's useless.
There is something wrong with the battery (non-replaceable) or the charging electronics inside, but not the external power adapter.
Hope I can exchange it for one that works!","1.0 out of 5 stars"
"7","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&sortBy=recent","It's an ""ok"" device. However GPS is complete trash. MediaTek SoC is very lackluster, Snapdragon 410 will outperform it (even though the 410 hasless cpu cores). And they promised 6.0 marshmallow ""early 2016"", it's May and not even 5.1.1 security updates. Over all Do not recommend","2.0 out of 5 stars"
"6","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&sortBy=recent","Excelente cel phone....","5.0 out of 5 stars"
"114","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_114?ie=UTF8&pageNumber=114&sortBy=recent","Outstanding phone!  Here is my video review on it: https://youtu.be/giqfLdGFAJ8","5.0 out of 5 stars"
"69","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&pageNumber=69&sortBy=recent","Everything about this phone is pretty good, no glaring issues, except for the speakers.  The ear speaker, as well as the external speaker are terrible, so on phone calls, expect people to sound as though they're talking into a jar, before the sound gets to you.  Really, really muffled.

That aside, everything else is fine.  Fast enough, battery use is fair, screen/picture is pretty great, camera is so-so, but expected for the price point. Daylight pictures are just fine, low light gets pretty grainy.","3.0 out of 5 stars"
"82","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&sortBy=recent","Very good :)","5.0 out of 5 stars"
"73","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&sortBy=recent","I purchased mine for $150 and I am jealous of all who got it at $99. This is an incredible phone with nice display and camera. The software is as fast as a stock android and does not come with bloat wares. It also comes with a nice case. I might buy another one for myself soon when my current iphone dies. I preferred this over the moto g as it has better display and the storage is expandable to 64G instead on 33 on the Moto G. The honor 5x had some negative reviews about performance, which is a big issue for me. The only con I found is the over sensitive touch. It cannot make a distinction between palm and finger tips. When I used to type, it would always prompt for me to switch keyboards as my palm would touch the bottom right corner. The solution was to disable one of the keyboards. This appears to be an easy firmware fix, are you listening BLU?","5.0 out of 5 stars"
"51","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&sortBy=recent","Its ok but the battery didn't last.","2.0 out of 5 stars"
"28","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&sortBy=recent","I was really happy with the phone...but after only three month of use the battery is not working. I have to shut down most of the services to keep the battery charged up. I had to uninstall facebook and many other apps to keep it from dying by 9am after a full charge. I had install a battery app to see if any app is draining my battery. I found out no app is draining my battery. Very disappointed.","2.0 out of 5 stars"
"53","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&sortBy=recent","Its a great phone but I don't know how to change the ringtone to one that I want, can anyone help me with that? (Songs that I saved?)","4.0 out of 5 stars"
"104","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&sortBy=recent","if you have AT&T be careful, this phone may not be able to receive any calls and AT&T will not be able to give you much support as they have no information about the phone.","2.0 out of 5 stars"
"64","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&sortBy=recent","A must buy! Don't waste money getting a $800 phone when this can perform almost if not better then them.","5.0 out of 5 stars"
"70","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&sortBy=recent","This is my third BLU device. My other two were the BLU Studio 7.0, and the Life 8 XL. This phone blows the previous two away. The screen is clear and responsive. I've yet to encounter an issue with this phone.","5.0 out of 5 stars"
"15","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&sortBy=recent","front camera not working !!","1.0 out of 5 stars"
"67","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&sortBy=recent","Awesome phone.","5.0 out of 5 stars"
"33","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&sortBy=recent","Awesome product","5.0 out of 5 stars"
"115","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_115?ie=UTF8&pageNumber=115&sortBy=recent","Fantastic phone for the money.  I got mine on sale for $100, but even at the regular price of $150, this phone is a win.  It clearly outperforms the current generation Moto G in most respects at a much better price.  The only thing lacking compared to the Moto G is water resistance, so if you want a good budget friendly waterproof phone, the G is a better choice.  If you can live without the waterproofing, this is a superior phone.","5.0 out of 5 stars"
"29","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&sortBy=recent","My wife and I both received these phones yesterday. The screen is absolutely GORGEOUS. It takes great pictures, and looks very sleek and high-quality. But there are some apparent issues that we didn't want to deal with:

Phone runs a little hot. I've had bad experiences with hot Android phones in the past, and just the fact that both of the phone's were running hot was enough for me to return it. My phone also came with a minor cracked LCD under the glass. Immediately I lost trust in Blu, and am returning these phones for a Moto G 3rd gen.

So to sum it all up for potential buyers:

Pros:

Jaw droppingly good screen
Great battery life
Light, but feels good in hand
4G and packed full of features
I enjoyed the added case

Cons:

Has good benchmarks, but something just isn't right with the performance. The phone glitches and freezes doing random tasks such as browsing and even in the settings menu. I didn't like this.

Both of our phones ran hot. You can feel it towards the top. Bummer.

My screen came damaged. Not sure if this is isolated, but it still isn't good.

Hope this review helps!","3.0 out of 5 stars"
"55","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&sortBy=recent","Got this for my wife since she broke the screen on her BLU Life 8 XL. She loves this phone. Hopefully with Gorilla Glass 3 on this phone, she won't break the screen. We'll just have to see. The screen is excellent, the phone has no lag whatsoever, the calls are clear, and she loves the flip case that came with the phone. Another great phone from BLU.","5.0 out of 5 stars"
"33","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&sortBy=recent","Not compatible with MMS on Cricket","2.0 out of 5 stars"
"83","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&sortBy=recent","Since the last update, can't change the ringtone  (i tried everything even reset the cellphone), in my country can't use 4G, so can't find an option to use just 2G/3G, that consumes the battery very quickly, finally, I found a little spot in the rear camera, as you can see in the attachment (BTW, the screen is clean), after that update..Honestly I'm a little disappointed.","3.0 out of 5 stars"
"73","http://www.amazon.com/BLU-Life-Unlocked-Smartphone-Black/product-reviews/B0189RMNTG/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&sortBy=recent","Screen sensitivity is flaky, even with no protector. Keyboard response can be slow. Response time with several apps open is slow. With a minor drop (from couch to tike floor) screen has a crack. Even for a somewhat inexpensive phone, AVOID!!","1.0 out of 5 stars"
