pagination,pagination-href,body,Stars
"59","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&sortBy=recent","If any phone that has caught any attention from the tech world, it’s the Honor 5X. This phone has been the talk of the town since it was announced. Once reviewers got it in hand, the hype got even stronger. For the Honor 5X the hype is real. The phone backs up it’s talk. For only $199 you’re getting an amazing experience.

Last year the budget phone that got everyone’s attention was the Moto G and rightly so. Motorola delivered a really great phone in the budget category. As a matter of fact, Motorola gave us their best yet with the G, Pure Edition, and Style. Those were phones you couldn’t wrong with. However, this year is already off to a great start and to be honest, the Honor 5X is going to be hard to beat.

There isn’t much not to like about the Honor 5X and with keeping the price tag of $199 in mind, the few complaints I have are minor.

What I Like

Build Quality – The metal form factor of the Honor 5X is what makes this device stand out so much. It feels like you’re holding a $500+ device in your hands, the same quality experienced with today’s top flagship phones such as the Galaxy S6, HTC One M9, Nexus 6P to name a few. Metal materials simply raises the quality of a device to the next level every time, making it a very smart move to make the Honor 5X with metal.

Being that the materials are made of metal might raise the question if the device is slippery or not. To me, it’s not slippery in most conditions. The Honor 5X is sized just right for handling the phone. Now if my hands are dry and cold it does increase the slipperiness, but even then because my hands are larger than average I am able to hold the phone without being concerned of dropping it. Not to mention I typically use a case with all my devices. If you like your devices naked, the Honor 5X will give you peace of mind it’s not going to slip out of your hands.

Fingerprint Sensor – This is a feature I want on every phone. I don’t care where the sensor is placed, as long as it’s present on the phone. Once you get used to using a fingerprint sensor to unlock your phone, you won’t want to use another devices without the feature. Much like the Honor 5X’s big brother, the Nexus 6P, the fingerprint sensor is placed on the back. For the most part the sensor is the same experience like the Nexus 6P. The sensor has a metal finish with a capacitive touch feel.

The sensor performs well and is very responsive. Personally, I like the sensor placed on the home button area, but I have also grown accustomed to locating the sensor on the back ever since I have used the Nexus 6P. When using other devices I tend to still reach for the sensor on the back. Kind of like the experience from the LG G3/G4 volume and power buttons being placed one the back. One of the benefits of the sensor being located on the back is when reaching in your pocket you can place your finger on the sensor while pulling out of your pocket and have the device’s home screen already opened up by the time you look at the screen.

Unlocking the phone and security isn’t where the fingerprint sensor features stop. There are a handful of gestures you can use with the fingerprint sensor!

Link with contacts to call with one gesture
Swipe down to view the Notification Drawer
Double tap to view Recent Apps
Launch apps
Snap pics
Answer calls
As you can see the Honor 5X takes the fingerprint sensor to the next level.

Screen Quality – The Honor 5X has a 5.5'  1080p FHD  IPS display and it looks good! Typically I am a fan of 2k+ displays because it’s now 2016 and if you’re putting anything less out these days you’re giving us old tech, but keeping in mind that the Honor 5X costs only $199 I am quick to forgive the 1080p screen. However, it’s easy to forgive because it actually looks really nice for only being 1080p. The Honor 5X is a prime example of the argument that you can’t really tell the difference between a 1080p screen and 2k screen.

Camera – The Honor 5X camera is very good! Usually if a camera gives me a bad experience I will not use the phone. The camera does not disappoint and I am happy with the results produced. Within the camera app are features like time lapse, shutter controls, button actions, slo-mo, focus options, and more. I’m confident this camera will produce the results I want out of a camera.

Follow the hashtag #Bane5X for some photo/video samples taken right from the Honor 5X without any editing, along with some Instagram posts.

Dual SIM Support – The Honor 5X comes with a dual SIM card support that also acts as a micro-sd card port. Port two can be used as a SIM card or sd card port. The 5X comes with 16GBs of internal storage, which these days is not that much after adding all your apps and HD pics/vids. I was pleased to see that I could expand my storage with this phone.

Developer Support – I’m not the average user. I like to tinker with my phones and discover ways to make it “better” than whatcha get out of the box. One of those ways is to install custom ROMs and mods. The developer support is strong with this one. Be on the lookout for many ROMs and mods coming out for this device. If you like to root and mod your phones, this is one you’re gonna want to get.

Price – Did I mention that the Honor 5X only costs $199? #NuffSaid. Well, let me add one more thing about the price. I asked three people who have never heard of the 5X and they all estimated the price to be above $550. They were shocked when I told them the price was actually only 200 bucks.

What I Don’t Like

UI – The UI needs some work. EMUI isn’t horrible, but it’s not great either. EMUI is like a hybrid between TouchWiz and LG’s UI. There are some cool features, but it just looks outdated. While I would prefer stock Android over EMUI, I still want features and that’s what EMUI does give though.

Availability – One of my biggest wishes for phones this year and onward is to have compatibility on all major networks. The Honor 5X is a GSM phone, meaning it will work with T-Mobile and AT&T. While those are good options for carriers to use, there are regions of the country that Verizon works best, such as the Southeast.

No NFC – Mobile payments is on the rise. Android Pay is doing everything it can to become a major way to pay for products/services. More companies are adopting mobile payments. Therefore, NFC is a must have feature.

Speakers – While this isn’t a deal breaker for me, I would like the sound quality to be a bit better. I’m not too picky on placement of the speakers, but they need to sound good. I would not recommend using the speakers as the main sound source for music or videos.

Button Placement – The power button is below the volume buttons. I am used to the opposite. Therefore, I find myself accidentally pressing the power button when I mean to press the volume rocker. Not a huge deal, but it’s annoying when I mean to press one button, but press something else.

Final Thoughts

As you can tell there are many pros about this phone along with a few cons. The cons are more so preferences than actual problems or issues. The Honor 5X is a well built phone and only sets you back a couple hundred bucks. If you’re using a GSM network you can’t go wrong with this phone. Heck, this phone could even make for a great media/streaming device.

The Honor 5X definitely set the bar for budget phones in 2016. I really don’t see any other companies giving us anything better than this guy.

Will you be getting the budget beast? Let us know in the comments! Also I have included some pics of the 5X and some that the 5X took.","5.0 out of 5 stars"
"12","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","Best quality phone you can get for this price.","5.0 out of 5 stars"
"35","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&sortBy=recent","This phone is OK, really a great deal for a budget phone. I have recommended this phone to multiple parents who are trying to save money and go prepaid with their teens phones. This fits the bill if you the consumer have a similar situation as those parents, but coming from a LG G3 I have been using as a remote for my Chromecast setup was much faster and took better pictures and had better battery life etc. As a techie type guy who has experienced the best phones on the market this solidly falls in the lower end of the mid-range bunch. IMO","3.0 out of 5 stars"
"5","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&sortBy=recent","I love this phone. It works very well and keeps up with how much I use it. I am a very heavy phone user and have crashed many an OS before because of my multitasking... but not this one. It is very sturdily built and it is my favorite phone I have had. I had a LG G3 before  and I find that this phone out preforms it.","5.0 out of 5 stars"
"27","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&sortBy=recent","If I could give 9 star... First of all let me say, I did not buy this from amazon in effort to avoid the tax lol. Anyway, I absolutely love this phone! Fingerprint or passcode unlocking and so much more with that fingerprint feature! I can text MUCH better on this as compared to small phones. The camera is nice - at least I think so. Be sure to set things to go to the right memory in the phone AND the SD card. Another thing, be sure you have a good speed sd card - I think it says 10.0 or something of the sort. Mine was not at first and that can interfere with the phone's performance and speed.
Cons: It says dual sim and yes it's true but when you use a memory card (maybe it's me) I don't see how another sim can fit. I have two phone anyway, so it makes no difference. Just letting you know before you purchase to find out for yourselves. Also, if you lose the pin to open the sim card compartments, I hope you can find something else to stick in that little hole. Those are minor but my biggest issue why it only has nine stars is because it's a built-in battery. I know this seems to be the in thing now - but when the battery goes bad...I guess that means a new phone :(
Overall - I have no doubt the majority of you will love this phone as I do.
OH! BTW - if you have small hands, good luck!","5.0 out of 5 stars"
"45","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&sortBy=recent","Very impressive.  I'm a techie who put custom roms (like cyanogenmod) on his old android phones.  Not seeing a need to do that yet on the Honor 5X.  But is does need some configuration work to undo Hawei's unfortunate changes to Android.  This big thing is that the home screen (launcher) is heavily modified to look like iOS; If you are already to accustomed to regular Android, I highly suggest downloading a free launcher like Google Now Launcher or Nova Launcher.  Also look at the two articles at phandroid.com

14 First Things Every Honor 5X Owner Should Do
[...]

25+ Honor 5X Tips and Tricks
[...]

These will make your usage experience a lot better.
-david","5.0 out of 5 stars"
"45","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&sortBy=recent","It's a great phone!  Goodlooking, long battery life, great HD display.","5.0 out of 5 stars"
"54","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&sortBy=recent","I've had this phone now for about a week and all I can say is it's pretty sweet. Worst thing about it is they put the serial number sticker on the back of the phone and its hard to get off. Been a Moto G 1st and 2nd gen user for a while till I bought this and it blows them away. Not sure why people complain about the EMUI software, it's really not that bad. I think if they used it for a little while they wouldn't mind it. The factory screen protector is cool. Calls are crystal clear. I'm afraid my wife is gonna want one. I'd give it 5 stars but I'll have to use for 6 months or so to see if it holds up. See you in 6 months. Update 3/2 man the more I use this phone the more I love it. It just works great, maybe it's because my last phone Moto g 2 gen was such a pile of crap.","4.0 out of 5 stars"
"58","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&sortBy=recent","When I was offered this phone, I started researching the company. Everyone at the time said they never heard of Honor and that they would pass on it. Little did people know Honor is the phone made by Huawei and they happen to be in the top three cell phone companies after Apple and Samsung. They designed the Google Nexus 6P.

You can’t compare this phone to an Apple; Apple is a higher priced phone. I wanted to compare it to BLU but BLU is a lower end phone. It reminds me a lot of my LG G4, but the LG4 is more expensive. However, I have found I am using the Honor 5X more and it is my go to device lately. Out of the box, it feels solid in your hands. I love that it comes with a protector screen already on the phone because I am terrible at applying them. As far as cases, I ordered two and both cases were not sturdy enough to protect the phone. I am hoping with time more cases will become available. I have one of them on the phone but it does not offer much protection.

The fingerprint sign in is nice. However, I have noticed an issue with it. The first time I set it up it took for two days then stop reading my finger. After so many attempts, it locks you out for ten seconds and will ask you to try again. I then decided to change the fingerprint and it worked again for another two days. Now it seems it works, or it doesn’t. I am not sure why. If it does not read the fingerprint, it will ask for my passcode which is a backup. I am now finding myself using the number code since the fingerprint does not seem to work.

Battery life is amazing with this device! I have tried so hard to drain the battery on this and can’t. I spent nights installing several apps and watching movies and the battery was still charged. I haven’t drained the battery, and I have tried. The battery truly is amazing. I know some people do not like that you cannot remove the battery but that is not an issue for me. I have other devices I can’t remove the battery and accept that it is part of the phone.

I have installed Netflix, Pandora, Amazon Music, Alexa on it, they all work great. In order to get Amazon videos, you have to use the underground app and install it through the web on the device. Once I did that, I am now watching my Prime movies and other Amazon subscription with ease. This is the device I like to watch movies on. The picture is vibrant and the sound is great!

The camera has a lot of applications that the LG G4 has and also some of the newer iOS devices. You have the beauty part which will probably apply for to the ladies. You can add a beauty filter and the thinning of the face, blemish removal, you name it. It has a food setting which is nice for taking pictures if you cook. I love the camera and all of the settings. I have used it to record video and have been very impressed. I automatically back up all my photos to my Amazon Cloud drive as well.

This thing is fast as well. I have the latest Apple Touch and even though I did not want to compare it to an Apple device, the Honor is so much faster! I have not had it lock up on me or freeze.

This phone is truly amazing. I love it! I have been using it for weeks and am more impressed with it today than the day I first received it.","5.0 out of 5 stars"
"21","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","I got this as a backup work phone (normally use an iPhone) and am very impressed by the features you get for the price.  Here's a quick list of my favorite features:

✤  It has a really sleek metal case with sort of rounded edges that give it a nice feel in the hand (if you use without a case, anyway).

✤ The screen is very sharp and bright and comparable to high-end phones.

✤ The fingerprint sensor works surprisingly well and opens the phone quickly.

✤ It has lots of card slots, which was a change from the iPhones I'm used to.  This means you can add memory and swap SIM cards in and out with ease.

✤ The phone itself is pretty fast -- not quite as fast as my iPhone 6, but still pretty fast.  Of course it runs Android and a lot depends on the programs/games you run, but this is no laggard.

✤ The camera is decent but not great.

✤  The battery life is great but it takes a long time to charge.

✤ In general, the workmanship and design seem very good, especially for this price point.

✤  Let me say it again: THE PRICE IS RIGHT!

In sum, I would highly recommend this as a very solid phone for a very competitive price -- perfect solution if you want near top-grade phone without the high price.  Good luck shopping!","5.0 out of 5 stars"
"48","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&sortBy=recent","Great device, metal body the price is unbelievable awesome this competes with flagships don't look at specs real world use really is incredible.","5.0 out of 5 stars"
"40","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","No signal for Metro PCS simcard (Tmobile network), the phone is still locked. I will return it because It makes me disappointed.I did the the following step to get the signal : I go check Setting> Wireless and Networks> Dual Sim management...and > set Card 1 (for micro sim).. turn on. The ather options is go to ...Setting > Wireless and Networks> More>Mobile Network> Mobile data (turning on) / Acccess Point Names> Metro Pcs (turning On). Whatever I tried, it is in vain. It is 100% still locking. I don't want to keep this useless device anymore. but I already waste my money for its screen protector and the phone case ordered from China.","1.0 out of 5 stars"
"66","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","Absolutely love this phone. No sense in dropping over $500 on a high end phone when this one is just as good and I'm loving the design aswell","5.0 out of 5 stars"
"21","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","The reason this product lost a star is because it only charges with cord provided and you can not order extras from company.","4.0 out of 5 stars"
"2","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","Love this phone.","5.0 out of 5 stars"
"34","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&sortBy=recent","Very close to big name flagship phone feature and performance wise, but with one third of the price. Love the fingerprint sensor, working so nice. At first playing music via  bluetooth on car is choppy, but after a software update, it works great.  The only complaint I have now is it's hard to know which music/redio player app will invoked by default when a bluetooth headphone or car is connected.","5.0 out of 5 stars"
"30","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&sortBy=recent","Got the phone 2 days ago, had been intensively playing games, texting, email, etc.  So far the experience is very positive with a few minor let downs.  Not deal breaking by any means, at least not to me.

Pros:
1) Price
2) Fast and responsive Finger print scanner
3) sleek elegant look
4) expandable storage to 128 gb with SD card
5) 64 bit octa core cpu, 2 gb rm with a sleek 5.5 inch display
6) descent camera

Cons:
1) no gorilla glass, i noticed some minor scratches already even when I only wiped off finger prints with microfiber cloth.  I recommend using the OMOTON Tempered Glass Screen Protector, played games after applying it and it felt like it wasn't even there.
2) no Gyroscope / not compatible with google cardboard
3) battery is not removable
4) no fast charging.  approx 4 hours to fully charge.  Found that it shortens charging time dramatically if phone is put in ultra power plan (limited to phone and text only in this power plan)
5) average battery, when playing graphic intensive games on normal power, game still lags here and there.  gaming consume  0.76% power per minute on normal power.
6) EMUI interface isn't for everyone, but can easily be circumvented with a different android launcher.
7) no wireless charging option
8) speaker placement, your right hand will almost always cover the speakers when gaming.

Bottom Line: Will recommend phone to anyone who wants a descent and sleek phone but are on a budget and doesn't mind that there is no VR option (google cardboard).","5.0 out of 5 stars"
"66","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","Warning to all,  apparently this phone will not work outside the USA","5.0 out of 5 stars"
"11","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&sortBy=recent","Great smartphone with great features at a great price.","5.0 out of 5 stars"
"39","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","I bought this phone for my mom, she likes it. The performance is good enough for everyday use, but don't expect snapdragon 8xx kind of performance. The metal finish is really nice, looks very high end. However, there's a major flaw.

Pro:
- option to switch between standard and simplified UI, great for older people.
- fingerprint reader is very nice, very quick to scan and unlock, also support gestures.
- dual SIM and expandable memory slot, great combination.

Con:
- camera shutter sound is terrible, no way to change it
- average picture quality, but better than other phones at this price range
- slow charging speed

Major Flow:
- setting the main storage to be external storage (if applicable) will cause the phone very unstable.

Overall it's a great phone for the price. I think the storage flaw is a software issue, hopefully it'll be fixed soon. I'd recommend this phone to anyone who doesn't have $700 budget, it's on par with some $400 phones.","3.0 out of 5 stars"
"4","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&sortBy=recent","great phone!","5.0 out of 5 stars"
"36","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&sortBy=recent","This phone is amazing. It is a great phone. I absolutely recommend purchasing it. The only issue I had is there is a protective file on the screen from the factory. It is not removable. The first phone I received had a tiny fiber under this film and could only be seen when the background was white. I contact Amazon and they sent out a replacement. The replacement phone that Amazon sent to me had a misalignment on this screen film from the factory and it had a bubble at the top. Amazon is sending me a 3rd phone. I hope this one that comes tomorrow is perfect on the screen film. Amazon is a great company and easy to work with.","5.0 out of 5 stars"
"37","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&sortBy=recent","Excellent phone!!","5.0 out of 5 stars"
"46","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&sortBy=recent","Phone stopped working after 1 week
It started downloading. Ended it's session and then froze...I'm stumped because I really liked it","1.0 out of 5 stars"
"27","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&sortBy=recent","Excelente specifications","5.0 out of 5 stars"
"17","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&sortBy=recent","Not bad but to mutch  time to charge.","2.0 out of 5 stars"
"53","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&sortBy=recent","Talked my dad into buying this phone. He loves it. I usually hate OS skins, but Huawei went all out on theirs. The animations are amazing and that Fingerprint scanner! The scanner works so well and actually has some neat extra functions. Watch a video before purchasing. The phone will sell you.","5.0 out of 5 stars"
"19","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Excelente!","5.0 out of 5 stars"
"14","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&sortBy=recent","Great phone, decent specs in my opinion. Only thing holding it back is the software.","4.0 out of 5 stars"
"8","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&sortBy=recent","Excellent phone, Work perfectly in Venezuela","5.0 out of 5 stars"
"5","http://www.amazon.com/Honor-5X-Metal-Unlocked-Smartphone/product-reviews/B019O8YX1K/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&sortBy=recent","So far I am really impressed with this phone. It allowed me to transfer all my contacts via Bluetooth all at once, and was very easy to set up. I had the Galaxy S5 and was planning on getting an upgraded Galaxy until I read about this phone. I think this is a much better purchase. My husband has been using a Huawei for almost 2 years with no problems or complaints.","5.0 out of 5 stars"
